,Year,Week,SMN,SMT,VCI,TCI,VHI,Area
55108,1991,2.0,0.075,268.99,73.26,9.82,41.54,Zaporizhzhya
55109,1991,3.0,0.074,268.16,73.56,14.47,44.01,Zaporizhzhya
55110,1991,4.0,0.07,266.55,68.25,25.72,46.99,Zaporizhzhya
55111,1991,5.0,0.066,266.51,59.75,32.17,45.96,Zaporizhzhya
55112,1991,6.0,0.059,266.74,47.24,38.24,42.74,Zaporizhzhya
55113,1991,7.0,0.051,265.76,32.77,50.2,41.48,Zaporizhzhya
55114,1991,8.0,0.045,265.02,24.33,60.61,42.47,Zaporizhzhya
55115,1991,9.0,0.045,265.06,20.75,68.33,44.54,Zaporizhzhya
55116,1991,10.0,0.049,267.58,19.92,69.11,44.52,Zaporizhzhya
55117,1991,11.0,0.053,271.08,20.09,66.5,43.29,Zaporizhzhya
55118,1991,12.0,0.067,276.99,23.73,54.14,38.93,Zaporizhzhya
55119,1991,13.0,0.087,282.05,28.75,44.89,36.82,Zaporizhzhya
55120,1991,14.0,0.112,286.11,33.83,36.92,35.37,Zaporizhzhya
55121,1991,15.0,0.146,289.09,40.81,33.99,37.4,Zaporizhzhya
55122,1991,16.0,0.194,290.91,50.17,37.23,43.7,Zaporizhzhya
55123,1991,17.0,0.24,292.49,57.03,45.36,51.19,Zaporizhzhya
55124,1991,18.0,0.276,294.34,60.15,53.98,57.07,Zaporizhzhya
55125,1991,19.0,0.307,295.65,61.28,62.84,62.06,Zaporizhzhya
55126,1991,20.0,0.332,296.02,61.46,71.57,66.52,Zaporizhzhya
55127,1991,21.0,0.353,297.05,63.51,72.58,68.05,Zaporizhzhya
55128,1991,22.0,0.365,298.44,63.83,67.65,65.74,Zaporizhzhya
55129,1991,23.0,0.37,299.81,64.36,60.2,62.28,Zaporizhzhya
55130,1991,24.0,0.366,300.56,63.64,58.75,61.2,Zaporizhzhya
55131,1991,25.0,0.364,301.49,63.87,56.27,60.07,Zaporizhzhya
55132,1991,26.0,0.356,302.52,61.48,51.25,56.36,Zaporizhzhya
55133,1991,27.0,0.342,302.99,55.82,49.36,52.59,Zaporizhzhya
55134,1991,28.0,0.325,303.11,51.54,47.99,49.77,Zaporizhzhya
55135,1991,29.0,0.313,303.48,50.07,44.26,47.17,Zaporizhzhya
55136,1991,30.0,0.3,303.93,49.17,39.71,44.44,Zaporizhzhya
55137,1991,31.0,0.28,303.68,45.77,40.74,43.25,Zaporizhzhya
55138,1991,32.0,0.262,302.89,42.63,44.87,43.75,Zaporizhzhya
55139,1991,33.0,0.248,301.96,40.31,50.37,45.34,Zaporizhzhya
55140,1991,34.0,0.239,300.99,39.96,55.41,47.68,Zaporizhzhya
55141,1991,35.0,0.229,299.99,39.46,57.32,48.39,Zaporizhzhya
55142,1991,36.0,0.215,298.91,37.94,53.56,45.75,Zaporizhzhya
55143,1991,37.0,0.205,297.83,38.31,46.25,42.28,Zaporizhzhya
55144,1991,38.0,0.197,297.07,41.97,35.68,38.82,Zaporizhzhya
55145,1991,39.0,0.188,295.92,45.57,27.62,36.59,Zaporizhzhya
55146,1991,40.0,0.173,293.38,44.46,30.33,37.4,Zaporizhzhya
55147,1991,41.0,0.154,290.34,40.24,32.86,36.55,Zaporizhzhya
55148,1991,42.0,0.141,287.46,39.71,31.94,35.83,Zaporizhzhya
55149,1991,43.0,0.126,283.47,38.77,39.75,39.26,Zaporizhzhya
55150,1991,44.0,0.106,279.56,34.36,42.0,38.18,Zaporizhzhya
55151,1991,45.0,0.088,276.2,30.33,43.37,36.85,Zaporizhzhya
55152,1991,46.0,0.076,273.36,29.01,44.43,36.72,Zaporizhzhya
55153,1991,47.0,0.068,270.4,28.32,47.32,37.82,Zaporizhzhya
55154,1991,48.0,0.059,267.58,26.57,48.35,37.46,Zaporizhzhya
55155,1991,49.0,0.05,265.1,24.04,48.94,36.49,Zaporizhzhya
55156,1991,50.0,0.046,263.84,25.49,46.66,36.07,Zaporizhzhya
55157,1991,51.0,0.045,263.67,28.79,40.44,34.61,Zaporizhzhya
55158,1991,52.0,0.044,263.22,31.22,37.31,34.27,Zaporizhzhya
55159,1992,1.0,0.043,261.74,36.16,42.6,39.38,Zaporizhzhya
55160,1992,2.0,0.042,260.64,36.88,46.03,41.45,Zaporizhzhya
55161,1992,3.0,0.042,260.15,38.59,48.62,43.61,Zaporizhzhya
55162,1992,4.0,0.04,259.88,36.47,53.51,44.99,Zaporizhzhya
55163,1992,5.0,0.038,259.64,31.87,60.31,46.09,Zaporizhzhya
55164,1992,6.0,0.038,260.82,28.88,61.84,45.36,Zaporizhzhya
55165,1992,7.0,0.042,262.83,26.09,61.6,43.85,Zaporizhzhya
55166,1992,8.0,0.045,265.67,24.31,58.31,41.31,Zaporizhzhya
55167,1992,9.0,0.051,269.27,24.8,52.98,38.89,Zaporizhzhya
55168,1992,10.0,0.06,273.59,25.94,47.06,36.5,Zaporizhzhya
55169,1992,11.0,0.074,277.61,29.9,41.25,35.57,Zaporizhzhya
55170,1992,12.0,0.091,281.58,34.32,35.42,34.87,Zaporizhzhya
55171,1992,13.0,0.108,284.33,37.34,35.43,36.38,Zaporizhzhya
55172,1992,14.0,0.129,286.52,40.62,35.19,37.91,Zaporizhzhya
55173,1992,15.0,0.151,288.2,42.66,37.89,40.27,Zaporizhzhya
55174,1992,16.0,0.179,290.24,44.96,40.7,42.83,Zaporizhzhya
55175,1992,17.0,0.215,292.66,48.23,44.34,46.29,Zaporizhzhya
55176,1992,18.0,0.253,294.21,51.65,54.87,53.26,Zaporizhzhya
55177,1992,19.0,0.282,295.19,51.33,67.01,59.17,Zaporizhzhya
55178,1992,20.0,0.304,295.64,49.75,75.17,62.46,Zaporizhzhya
55179,1992,21.0,0.322,295.7,49.28,84.48,66.88,Zaporizhzhya
55180,1992,22.0,0.333,295.83,47.55,90.34,68.94,Zaporizhzhya
55181,1992,23.0,0.343,295.89,49.6,94.08,71.84,Zaporizhzhya
55182,1992,24.0,0.353,296.57,55.71,93.86,74.78,Zaporizhzhya
55183,1992,25.0,0.357,297.65,59.85,89.8,74.82,Zaporizhzhya
55184,1992,26.0,0.353,298.47,59.45,85.04,72.24,Zaporizhzhya
55185,1992,27.0,0.346,299.04,57.97,80.54,69.26,Zaporizhzhya
55186,1992,28.0,0.335,299.68,56.53,73.35,64.94,Zaporizhzhya
55187,1992,29.0,0.329,300.69,58.02,64.44,61.23,Zaporizhzhya
55188,1992,30.0,0.318,301.49,58.21,57.16,57.68,Zaporizhzhya
55189,1992,31.0,0.301,301.8,56.29,53.79,55.04,Zaporizhzhya
55190,1992,32.0,0.283,301.93,53.7,51.04,52.37,Zaporizhzhya
55191,1992,33.0,0.268,301.97,50.65,48.98,49.81,Zaporizhzhya
55192,1992,34.0,0.251,301.45,46.04,50.43,48.23,Zaporizhzhya
55193,1992,35.0,0.226,299.94,38.05,56.13,47.09,Zaporizhzhya
55194,1992,36.0,0.201,297.55,30.14,63.16,46.65,Zaporizhzhya
55195,1992,37.0,0.174,295.01,21.09,69.66,45.37,Zaporizhzhya
55196,1992,38.0,0.152,292.62,16.22,76.55,46.38,Zaporizhzhya
55197,1992,39.0,0.135,289.98,14.28,84.79,49.53,Zaporizhzhya
55198,1992,40.0,0.121,287.11,14.67,89.63,52.15,Zaporizhzhya
55199,1992,41.0,0.109,283.66,15.72,93.34,54.53,Zaporizhzhya
55200,1992,42.0,0.095,280.16,16.25,92.73,54.49,Zaporizhzhya
55201,1992,43.0,0.078,276.46,14.93,88.73,51.83,Zaporizhzhya
55202,1992,44.0,0.065,272.23,14.01,83.92,48.97,Zaporizhzhya
55203,1992,45.0,0.059,269.09,15.2,79.94,47.57,Zaporizhzhya
55204,1992,46.0,0.056,266.67,18.22,76.26,47.24,Zaporizhzhya
55205,1992,47.0,0.054,264.64,20.47,73.44,46.96,Zaporizhzhya
55206,1992,48.0,0.053,262.94,22.94,68.17,45.55,Zaporizhzhya
55207,1992,49.0,0.052,261.44,25.77,63.73,44.75,Zaporizhzhya
55208,1992,50.0,0.052,261.1,29.67,57.66,43.66,Zaporizhzhya
55209,1992,51.0,0.051,261.81,34.79,47.85,41.32,Zaporizhzhya
55210,1992,52.0,0.051,262.46,39.43,40.18,39.81,Zaporizhzhya
55211,1993,1.0,0.051,263.22,47.08,35.89,41.49,Zaporizhzhya
55212,1993,2.0,0.051,263.72,49.8,32.24,41.02,Zaporizhzhya
55213,1993,3.0,0.051,265.57,51.27,25.26,38.27,Zaporizhzhya
55214,1993,4.0,0.053,267.24,52.15,22.64,37.4,Zaporizhzhya
55215,1993,5.0,0.054,267.91,49.88,26.11,38.0,Zaporizhzhya
55216,1993,6.0,0.054,268.98,43.66,28.88,36.27,Zaporizhzhya
55217,1993,7.0,0.053,269.76,35.29,34.41,34.85,Zaporizhzhya
55218,1993,8.0,0.051,270.73,29.13,39.25,34.19,Zaporizhzhya
55219,1993,9.0,0.052,272.51,25.95,41.08,33.52,Zaporizhzhya
55220,1993,10.0,0.054,274.36,23.27,44.39,33.83,Zaporizhzhya
55221,1993,11.0,0.057,276.25,22.35,46.63,34.49,Zaporizhzhya
55222,1993,12.0,0.065,278.31,23.14,48.51,35.82,Zaporizhzhya
55223,1993,13.0,0.075,280.84,23.85,49.47,36.66,Zaporizhzhya
55224,1993,14.0,0.091,283.81,26.0,46.12,36.06,Zaporizhzhya
55225,1993,15.0,0.118,287.15,30.48,42.49,36.48,Zaporizhzhya
55226,1993,16.0,0.155,290.43,36.37,39.88,38.12,Zaporizhzhya
55227,1993,17.0,0.196,293.09,41.48,42.32,41.9,Zaporizhzhya
55228,1993,18.0,0.234,294.62,44.77,52.42,48.59,Zaporizhzhya
55229,1993,19.0,0.272,295.93,47.4,61.08,54.24,Zaporizhzhya
55230,1993,20.0,0.311,296.28,52.37,70.01,61.19,Zaporizhzhya
55231,1993,21.0,0.348,296.79,60.72,75.2,67.96,Zaporizhzhya
55232,1993,22.0,0.373,297.75,67.28,73.96,70.62,Zaporizhzhya
55233,1993,23.0,0.386,298.59,72.05,71.03,71.54,Zaporizhzhya
55234,1993,24.0,0.388,299.01,74.57,72.65,73.61,Zaporizhzhya
55235,1993,25.0,0.388,299.19,75.91,76.75,76.33,Zaporizhzhya
55236,1993,26.0,0.38,299.53,73.45,76.86,75.15,Zaporizhzhya
55237,1993,27.0,0.373,300.71,71.43,68.12,69.78,Zaporizhzhya
55238,1993,28.0,0.36,301.73,68.42,58.64,63.53,Zaporizhzhya
55239,1993,29.0,0.346,302.52,66.42,51.44,58.93,Zaporizhzhya
55240,1993,30.0,0.331,303.15,64.44,45.35,54.9,Zaporizhzhya
55241,1993,31.0,0.309,303.18,59.79,43.98,51.89,Zaporizhzhya
55242,1993,32.0,0.281,302.65,51.82,46.09,48.95,Zaporizhzhya
55243,1993,33.0,0.257,301.37,44.45,54.3,49.38,Zaporizhzhya
55244,1993,34.0,0.241,300.14,40.66,61.45,51.06,Zaporizhzhya
55245,1993,35.0,0.231,299.06,39.93,64.24,52.09,Zaporizhzhya
55246,1993,36.0,0.22,297.73,40.27,62.64,51.45,Zaporizhzhya
55247,1993,37.0,0.208,296.29,39.81,59.1,49.46,Zaporizhzhya
55248,1993,38.0,0.191,294.58,38.31,58.71,48.51,Zaporizhzhya
55249,1993,39.0,0.172,292.78,35.86,58.28,47.07,Zaporizhzhya
55250,1993,40.0,0.147,290.59,29.61,57.4,43.51,Zaporizhzhya
55251,1993,41.0,0.121,287.82,22.47,56.36,39.42,Zaporizhzhya
55252,1993,42.0,0.101,284.81,19.51,54.69,37.1,Zaporizhzhya
55253,1993,43.0,0.086,282.04,19.28,50.25,34.77,Zaporizhzhya
55254,1993,44.0,0.076,279.35,19.76,43.36,31.56,Zaporizhzhya
55255,1993,45.0,0.068,277.02,20.11,38.9,29.51,Zaporizhzhya
55256,1993,46.0,0.063,274.77,22.42,37.05,29.74,Zaporizhzhya
55257,1993,47.0,0.061,273.05,25.29,34.12,29.7,Zaporizhzhya
55258,1993,48.0,0.063,272.24,29.75,27.08,28.41,Zaporizhzhya
55259,1993,49.0,0.065,271.64,33.94,21.1,27.52,Zaporizhzhya
55260,1993,50.0,0.065,270.96,38.66,16.85,27.75,Zaporizhzhya
55261,1993,51.0,0.065,270.68,44.55,12.08,28.31,Zaporizhzhya
55262,1993,52.0,0.066,270.14,50.58,10.74,30.66,Zaporizhzhya
55263,1994,1.0,0.067,267.95,61.51,16.96,39.23,Zaporizhzhya
55264,1994,2.0,0.068,265.25,66.4,25.92,46.16,Zaporizhzhya
55265,1994,3.0,0.072,264.11,72.38,31.41,51.89,Zaporizhzhya
55266,1994,4.0,0.066,263.52,66.34,37.86,52.1,Zaporizhzhya
55267,1994,5.0,0.064,263.14,60.66,45.47,53.06,Zaporizhzhya
55268,1994,6.0,0.062,262.98,51.31,52.97,52.14,Zaporizhzhya
55269,1994,7.0,0.059,262.64,40.24,62.0,51.12,Zaporizhzhya
55270,1994,8.0,0.056,263.63,32.31,65.48,48.9,Zaporizhzhya
55271,1994,9.0,0.055,264.12,27.54,70.98,49.26,Zaporizhzhya
55272,1994,10.0,0.054,265.73,23.01,74.25,48.63,Zaporizhzhya
55273,1994,11.0,0.055,269.22,21.25,71.99,46.62,Zaporizhzhya
55274,1994,12.0,0.06,274.2,21.06,64.54,42.8,Zaporizhzhya
55275,1994,13.0,0.07,279.26,22.08,55.92,39.0,Zaporizhzhya
55276,1994,14.0,0.085,283.06,24.06,49.45,36.75,Zaporizhzhya
55277,1994,15.0,0.102,285.84,24.91,48.22,36.57,Zaporizhzhya
55278,1994,16.0,0.129,289.07,27.41,46.48,36.94,Zaporizhzhya
55279,1994,17.0,0.167,291.13,31.53,53.92,42.73,Zaporizhzhya
55280,1994,18.0,0.216,292.61,38.4,66.78,52.59,Zaporizhzhya
55281,1994,19.0,0.266,293.74,44.77,77.26,61.01,Zaporizhzhya
55282,1994,20.0,0.306,294.5,50.17,82.24,66.2,Zaporizhzhya
55283,1994,21.0,0.339,295.28,56.57,85.76,71.16,Zaporizhzhya
55284,1994,22.0,0.363,295.8,62.01,88.07,75.04,Zaporizhzhya
55285,1994,23.0,0.379,295.99,68.09,90.48,79.29,Zaporizhzhya
55286,1994,24.0,0.391,296.67,75.59,90.93,83.26,Zaporizhzhya
55287,1994,25.0,0.397,298.03,80.11,86.45,83.28,Zaporizhzhya
55288,1994,26.0,0.394,299.4,80.19,78.29,79.24,Zaporizhzhya
55289,1994,27.0,0.38,300.36,75.37,71.34,73.35,Zaporizhzhya
55290,1994,28.0,0.356,301.03,66.78,64.55,65.67,Zaporizhzhya
55291,1994,29.0,0.333,301.97,60.02,56.13,58.07,Zaporizhzhya
55292,1994,30.0,0.311,302.62,54.53,49.9,52.21,Zaporizhzhya
55293,1994,31.0,0.289,302.98,50.45,46.02,48.24,Zaporizhzhya
55294,1994,32.0,0.269,303.08,45.95,43.3,44.62,Zaporizhzhya
55295,1994,33.0,0.248,303.05,40.28,41.56,40.92,Zaporizhzhya
55296,1994,34.0,0.233,302.96,36.33,39.39,37.86,Zaporizhzhya
55297,1994,35.0,0.22,302.73,34.79,34.51,34.65,Zaporizhzhya
55298,1994,36.0,0.22,303.12,40.65,19.86,30.25,Zaporizhzhya
55299,1995,4.0,0.035,251.03,30.33,83.33,56.83,Zaporizhzhya
55300,1995,5.0,0.032,255.17,26.33,75.69,51.01,Zaporizhzhya
55301,1995,6.0,0.032,261.69,22.97,58.05,40.51,Zaporizhzhya
55302,1995,7.0,0.034,267.45,19.5,43.47,31.48,Zaporizhzhya
55303,1995,8.0,0.036,272.04,18.15,34.59,26.37,Zaporizhzhya
55304,1995,9.0,0.039,275.26,17.28,31.14,24.21,Zaporizhzhya
55305,1995,10.0,0.044,277.95,17.32,31.26,24.29,Zaporizhzhya
55306,1995,11.0,0.048,279.6,17.87,33.69,25.78,Zaporizhzhya
55307,1995,12.0,0.052,280.74,17.45,38.75,28.1,Zaporizhzhya
55308,1995,13.0,0.06,281.58,18.0,46.33,32.17,Zaporizhzhya
55309,1995,14.0,0.077,283.27,20.57,48.22,34.39,Zaporizhzhya
55310,1995,15.0,0.099,285.31,23.66,50.35,37.0,Zaporizhzhya
55311,1995,16.0,0.127,287.34,26.49,54.49,40.49,Zaporizhzhya
55312,1995,17.0,0.16,288.54,28.71,67.94,48.32,Zaporizhzhya
55313,1995,18.0,0.2,290.57,32.32,77.86,55.09,Zaporizhzhya
55314,1995,19.0,0.244,293.07,36.0,79.92,57.96,Zaporizhzhya
55315,1995,20.0,0.292,295.41,44.22,76.45,60.33,Zaporizhzhya
55316,1995,21.0,0.338,297.89,56.43,65.04,60.73,Zaporizhzhya
55317,1995,22.0,0.364,299.55,62.82,57.64,60.23,Zaporizhzhya
55318,1995,23.0,0.377,301.14,67.75,47.72,57.73,Zaporizhzhya
55319,1995,24.0,0.373,301.71,66.83,47.68,57.26,Zaporizhzhya
55320,1995,25.0,0.362,301.48,62.37,55.82,59.1,Zaporizhzhya
55321,1995,26.0,0.353,301.77,59.77,57.07,58.42,Zaporizhzhya
55322,1995,27.0,0.346,302.36,58.22,53.98,56.1,Zaporizhzhya
55323,1995,28.0,0.337,302.93,57.62,48.67,53.14,Zaporizhzhya
55324,1995,29.0,0.324,303.28,55.98,45.17,50.58,Zaporizhzhya
55325,1995,30.0,0.309,303.66,54.12,41.34,47.73,Zaporizhzhya
55326,1995,31.0,0.294,303.83,52.81,39.21,46.01,Zaporizhzhya
55327,1995,32.0,0.277,303.8,50.67,37.63,44.15,Zaporizhzhya
55328,1995,33.0,0.264,303.7,48.51,36.62,42.57,Zaporizhzhya
55329,1995,34.0,0.252,303.54,46.74,35.14,40.94,Zaporizhzhya
55330,1995,35.0,0.24,303.03,45.39,32.42,38.9,Zaporizhzhya
55331,1995,36.0,0.226,302.05,43.85,27.25,35.55,Zaporizhzhya
55332,1995,37.0,0.207,300.41,39.73,23.55,31.64,Zaporizhzhya
55333,1995,38.0,0.191,298.28,38.68,24.63,31.66,Zaporizhzhya
55334,1995,39.0,0.178,296.05,40.02,27.09,33.55,Zaporizhzhya
55335,1995,40.0,0.165,293.77,40.0,27.1,33.55,Zaporizhzhya
55336,1995,41.0,0.15,290.99,38.22,27.16,32.69,Zaporizhzhya
55337,1995,42.0,0.132,287.87,35.85,28.71,32.28,Zaporizhzhya
55338,1995,43.0,0.113,284.55,32.59,32.05,32.32,Zaporizhzhya
55339,1995,44.0,0.089,280.32,26.14,37.48,31.81,Zaporizhzhya
55340,1995,45.0,0.068,276.17,19.95,43.39,31.67,Zaporizhzhya
55341,1995,46.0,0.05,272.76,14.54,47.21,30.88,Zaporizhzhya
55342,1995,47.0,0.037,269.81,10.32,49.76,30.04,Zaporizhzhya
55343,1995,48.0,0.027,267.22,6.78,49.59,28.19,Zaporizhzhya
55344,1995,49.0,0.02,264.68,4.05,50.3,27.17,Zaporizhzhya
55345,1995,50.0,0.014,262.94,1.27,49.77,25.52,Zaporizhzhya
55346,1995,51.0,0.011,261.7,0.35,47.48,23.92,Zaporizhzhya
55347,1995,52.0,0.012,261.0,0.32,44.93,22.63,Zaporizhzhya
55348,1996,1.0,0.013,260.51,0.43,46.31,23.37,Zaporizhzhya
55349,1996,2.0,0.012,259.75,0.53,48.53,24.53,Zaporizhzhya
55350,1996,3.0,0.009,259.4,0.47,50.64,25.55,Zaporizhzhya
55351,1996,4.0,0.008,258.91,0.17,56.45,28.31,Zaporizhzhya
55352,1996,5.0,0.007,258.11,0.06,65.34,32.7,Zaporizhzhya
55353,1996,6.0,0.007,257.89,0.13,72.17,36.15,Zaporizhzhya
55354,1996,7.0,0.009,259.45,0.45,72.92,36.69,Zaporizhzhya
55355,1996,8.0,0.012,261.49,1.4,72.0,36.7,Zaporizhzhya
55356,1996,9.0,0.017,264.63,3.99,68.67,36.33,Zaporizhzhya
55357,1996,10.0,0.029,268.41,9.46,65.29,37.37,Zaporizhzhya
55358,1996,11.0,0.043,272.64,15.38,60.25,37.81,Zaporizhzhya
55359,1996,12.0,0.06,277.04,20.93,54.0,37.47,Zaporizhzhya
55360,1996,13.0,0.079,281.05,25.98,49.08,37.53,Zaporizhzhya
55361,1996,14.0,0.105,284.8,31.83,42.5,37.16,Zaporizhzhya
55362,1996,15.0,0.136,288.49,37.47,36.82,37.15,Zaporizhzhya
55363,1996,16.0,0.168,292.1,41.46,31.62,36.54,Zaporizhzhya
55364,1996,17.0,0.207,295.31,45.44,28.22,36.83,Zaporizhzhya
55365,1996,18.0,0.243,297.72,47.84,27.79,37.81,Zaporizhzhya
55366,1996,19.0,0.274,299.34,47.62,30.45,39.04,Zaporizhzhya
55367,1996,20.0,0.301,300.54,47.49,31.36,39.42,Zaporizhzhya
55368,1996,21.0,0.319,301.01,46.88,37.42,42.15,Zaporizhzhya
55369,1996,22.0,0.331,301.85,45.33,37.66,41.49,Zaporizhzhya
55370,1996,23.0,0.336,303.2,45.1,29.9,37.5,Zaporizhzhya
55371,1996,24.0,0.333,304.42,44.15,23.42,33.79,Zaporizhzhya
55372,1996,25.0,0.324,305.64,40.73,18.63,29.68,Zaporizhzhya
55373,1996,26.0,0.311,306.52,35.99,16.38,26.18,Zaporizhzhya
55374,1996,27.0,0.295,306.88,30.36,17.02,23.69,Zaporizhzhya
55375,1996,28.0,0.278,307.06,26.67,16.2,21.43,Zaporizhzhya
55376,1996,29.0,0.263,307.09,24.4,15.44,19.92,Zaporizhzhya
55377,1996,30.0,0.249,306.29,23.45,20.38,21.91,Zaporizhzhya
55378,1996,31.0,0.238,305.02,24.73,29.37,27.05,Zaporizhzhya
55379,1996,32.0,0.229,303.32,25.92,40.53,33.22,Zaporizhzhya
55380,1996,33.0,0.226,301.31,28.31,54.34,41.32,Zaporizhzhya
55381,1996,34.0,0.222,298.82,30.68,71.5,51.09,Zaporizhzhya
55382,1996,35.0,0.224,296.33,36.39,85.98,61.19,Zaporizhzhya
55383,1996,36.0,0.226,293.86,43.15,94.33,68.74,Zaporizhzhya
55384,1996,37.0,0.233,291.96,52.83,96.61,74.72,Zaporizhzhya
55385,1996,38.0,0.245,290.7,68.08,94.75,81.41,Zaporizhzhya
55386,1996,39.0,0.256,289.66,84.39,88.82,86.6,Zaporizhzhya
55387,1996,40.0,0.258,288.25,91.47,80.29,85.88,Zaporizhzhya
55388,1996,41.0,0.255,287.05,92.78,63.79,78.29,Zaporizhzhya
55389,1996,42.0,0.247,285.42,92.43,49.57,71.0,Zaporizhzhya
55390,1996,43.0,0.232,283.7,90.54,37.97,64.25,Zaporizhzhya
55391,1996,44.0,0.221,282.38,89.99,24.94,57.47,Zaporizhzhya
55392,1996,45.0,0.204,279.91,88.34,23.28,55.81,Zaporizhzhya
55393,1996,46.0,0.18,277.28,84.41,24.88,54.65,Zaporizhzhya
55394,1996,47.0,0.153,274.8,76.57,26.47,51.52,Zaporizhzhya
55395,1996,48.0,0.122,271.64,64.5,30.42,47.46,Zaporizhzhya
55396,1996,49.0,0.093,268.45,51.69,34.89,43.29,Zaporizhzhya
55397,1996,50.0,0.068,264.53,40.59,43.56,42.08,Zaporizhzhya
55398,1996,51.0,0.053,261.18,35.22,50.04,42.63,Zaporizhzhya
55399,1996,52.0,0.04,258.65,27.53,54.96,41.24,Zaporizhzhya
55400,1997,1.0,0.028,257.47,18.83,59.69,39.26,Zaporizhzhya
55401,1997,2.0,0.02,257.72,10.66,57.72,34.19,Zaporizhzhya
55402,1997,3.0,0.016,258.78,7.95,53.81,30.88,Zaporizhzhya
55403,1997,4.0,0.016,260.47,9.37,50.59,29.98,Zaporizhzhya
55404,1997,5.0,0.024,262.41,17.16,48.61,32.88,Zaporizhzhya
55405,1997,6.0,0.032,263.53,22.63,50.75,36.69,Zaporizhzhya
55406,1997,7.0,0.044,266.51,27.71,46.97,37.34,Zaporizhzhya
55407,1997,8.0,0.063,270.06,36.29,41.5,38.89,Zaporizhzhya
55408,1997,9.0,0.085,273.58,45.42,36.89,41.15,Zaporizhzhya
55409,1997,10.0,0.11,277.56,52.53,32.32,42.43,Zaporizhzhya
55410,1997,11.0,0.134,280.93,58.52,28.35,43.43,Zaporizhzhya
55411,1997,12.0,0.152,283.66,60.96,26.9,43.93,Zaporizhzhya
55412,1997,13.0,0.167,285.46,61.55,30.64,46.09,Zaporizhzhya
55413,1997,14.0,0.183,286.86,61.68,33.37,47.52,Zaporizhzhya
55414,1997,15.0,0.207,289.6,63.21,31.3,47.26,Zaporizhzhya
55415,1997,16.0,0.242,292.16,67.33,30.89,49.11,Zaporizhzhya
55416,1997,17.0,0.288,294.52,73.92,32.28,53.1,Zaporizhzhya
55417,1997,18.0,0.328,295.91,78.91,40.44,59.68,Zaporizhzhya
55418,1997,19.0,0.355,297.32,80.17,46.86,63.51,Zaporizhzhya
55419,1997,20.0,0.374,298.65,79.12,46.9,63.01,Zaporizhzhya
55420,1997,21.0,0.38,298.39,75.91,59.44,67.67,Zaporizhzhya
55421,1997,22.0,0.381,297.8,71.96,71.87,71.92,Zaporizhzhya
55422,1997,23.0,0.382,297.94,71.14,75.06,73.1,Zaporizhzhya
55423,1997,24.0,0.383,298.12,73.38,78.88,76.13,Zaporizhzhya
55424,1997,25.0,0.382,298.11,73.91,84.55,79.23,Zaporizhzhya
55425,1997,26.0,0.376,297.78,72.64,90.03,81.33,Zaporizhzhya
55426,1997,27.0,0.369,297.33,70.37,93.94,82.16,Zaporizhzhya
55427,1997,28.0,0.356,296.65,67.15,97.01,82.08,Zaporizhzhya
55428,1997,29.0,0.35,296.31,68.91,98.28,83.6,Zaporizhzhya
55429,1997,30.0,0.351,296.13,74.34,98.67,86.51,Zaporizhzhya
55430,1997,31.0,0.351,295.91,80.92,98.82,89.87,Zaporizhzhya
55431,1997,32.0,0.351,295.71,86.84,98.96,92.9,Zaporizhzhya
55432,1997,33.0,0.35,295.58,91.66,99.0,95.33,Zaporizhzhya
55433,1997,34.0,0.348,295.39,94.59,98.79,96.69,Zaporizhzhya
55434,1997,35.0,0.339,294.98,95.86,97.23,96.55,Zaporizhzhya
55435,1997,36.0,0.328,294.17,96.85,92.47,94.66,Zaporizhzhya
55436,1997,37.0,0.314,293.24,97.08,86.21,91.65,Zaporizhzhya
55437,1997,38.0,0.293,291.91,95.69,84.08,89.89,Zaporizhzhya
55438,1997,39.0,0.263,289.59,89.22,89.38,89.3,Zaporizhzhya
55439,1997,40.0,0.229,287.02,76.48,91.15,83.81,Zaporizhzhya
55440,1997,41.0,0.199,284.86,64.5,83.3,73.9,Zaporizhzhya
55441,1997,42.0,0.18,282.88,59.63,71.07,65.35,Zaporizhzhya
55442,1997,43.0,0.162,280.49,56.82,61.07,58.94,Zaporizhzhya
55443,1997,44.0,0.144,277.96,52.83,51.07,51.95,Zaporizhzhya
55444,1997,45.0,0.121,274.99,47.2,49.44,48.32,Zaporizhzhya
55445,1997,46.0,0.098,271.26,40.91,54.3,47.61,Zaporizhzhya
55446,1997,47.0,0.082,268.04,36.56,57.81,47.19,Zaporizhzhya
55447,1997,48.0,0.07,265.49,33.25,57.07,45.16,Zaporizhzhya
55448,1997,49.0,0.068,263.43,35.51,55.53,45.52,Zaporizhzhya
55449,1997,50.0,0.068,261.81,40.94,54.76,47.85,Zaporizhzhya
55450,1997,51.0,0.065,260.71,45.42,52.36,48.89,Zaporizhzhya
55451,1997,52.0,0.062,260.06,48.83,49.87,49.35,Zaporizhzhya
55452,1998,1.0,0.06,260.37,56.33,48.04,52.18,Zaporizhzhya
55453,1998,2.0,0.061,262.32,61.11,38.28,49.7,Zaporizhzhya
55454,1998,3.0,0.063,264.98,64.43,27.67,46.05,Zaporizhzhya
55455,1998,4.0,0.065,266.83,64.94,24.15,44.54,Zaporizhzhya
55456,1998,5.0,0.068,268.14,62.98,24.89,43.93,Zaporizhzhya
